0 3.8023460035613105e-07 6.132882936370859e-18 0.0 0.0 0.0 0.0
1 1.1113227301339087e-07 2.2151224433797298e-16 0.0 0.0 0.0 0.0
2 3.535198620659088e-08 1.2208320785252855e-15 2.2111223559381902e-08 2.5946001860767177e-13 2.2044785083778842e-08 1.1559983498642973e-15
3 2.3724485289077737e-08 1.6657326619185183e-15 1.8025102629525538e-08 5.554542112778827e-13 1.799853697954028e-08 2.2563656884691977e-15
4 2.1830476868876865e-08 1.940383598634841e-15 1.958963436360413e-08 3.0549091619774974e-13 1.8697015887995573e-08 1.391675650453784e-15
5 4.09290935526166e-08 2.8667805046292724e-15 3.4880191741497814e-08 3.38046172251459e-13 3.4836684895626594e-08 4.606406776738788e-15
6 5.168794116897074e-08 4.449938550806672e-15 4.7719787229764835e-08 2.9419494626217045e-13 4.792549014950704e-08 6.32049523659187e-15
7 4.870905295456187e-08 7.579172475850907e-15 4.477502783613586e-08 8.74998676753492e-13 4.45294743260752e-08 1.0564760400773309e-14
8 3.056092804541454e-08 7.147455175982709e-15 2.912554945104085e-08 2.716685025432736e-13 2.9142414115112314e-08 7.65107084249542e-15
9 1.8030255842666355e-08 1.7778259308269397e-14 1.7420884525776813e-08 4.140124116303747e-13 1.7291063752857636e-08 1.8479399687936034e-14
10 4.9751324843771696e-08 9.942480842214373e-15 4.757705703258359e-08 4.312580073236361e-13 4.7436545036495566e-08 2.0902726820746965e-14
11 3.558013666812476e-08 1.3287239643244209e-14 3.418456151235792e-08 4.928074377402351e-13 3.4052340496948614e-08 1.859678992639985e-14
12 4.665984910106702e-08 1.3639661464189511e-14 4.5428064726330576e-08 3.761761693166379e-13 4.518257879181715e-08 1.9401811018655832e-14
13 2.6975676721576458e-08 1.381608233244634e-14 2.6102870823901054e-08 4.697698035889818e-13 2.6038108631447722e-08 1.8976845467387974e-14
14 4.9191035182198846e-08 9.613667788277347e-15 4.774264070254627e-08 4.3323331067976973e-13 4.7688926342243524e-08 1.3994421529840541e-14
15 2.821975519436172e-08 1.1508240791981984e-14 2.7670935581675844e-08 4.758925623835217e-13 2.7560886601930244e-08 1.2395956904073993e-14
16 4.469369280128434e-08 1.8799794080605787e-14 4.354601126018984e-08 3.047877285401655e-13 4.3413413858565766e-08 1.669592171295941e-14
17 3.520172011171358e-08 1.275440156665372e-14 3.4495652570687537e-08 3.631659429677205e-13 3.441677000665588e-08 1.886554319502564e-14
18 3.66781952227414e-08 2.04792983652158e-14 3.5961757076485176e-08 2.869200929841666e-13 3.588672358928569e-08 2.3455576416678132e-14
19 2.6159790460774634e-08 2.5986053745841195e-14 2.5533177517524383e-08 4.747454588662114e-13 2.547369675513788e-08 2.8569021036759174e-14
20 3.5388745411156716e-08 1.4109285653337874e-14 3.4770908774386906e-08 3.11601591497692e-13 3.4628020233373516e-08 1.7340719030780486e-14
21 6.267144013322245e-08 2.255155480892928e-14 6.1599087624042e-08 3.510247737786212e-13 6.144290984069789e-08 2.3796645179488473e-14
22 3.493801148488658e-08 2.7188120460477352e-14 3.4478959266552624e-08 4.572647798463566e-13 3.438501677896426e-08 2.590798130076418e-14
23 2.4172028392158906e-08 1.965281907821156e-14 2.3782493457388437e-08 3.928981909270081e-13 2.373839032638508e-08 2.031407842724723e-14
24 3.7341314702813244e-08 2.4141020423453237e-14 3.6761600481970654e-08 5.789140703872167e-13 3.665639381890604e-08 2.8730150476463996e-14
