0 6.398372553131705e-32 1.8674705270706358e-33 0.0 0.0
1 8.397224089310932e-16 4.131799008929367e-15 0.0 0.0
2 9.293065539564497e-14 7.124379941105425e-15 9.293065520954178e-14 7.12438018157082e-15
3 3.204172711697695e-14 1.5436192849757174e-15 3.2041727238369355e-14 1.5436193095529734e-15
4 1.717622284686921e-14 7.747441256570079e-16 1.7176222803776552e-14 7.747441310519114e-16
5 2.018140422588255e-14 1.5763521837294187e-15 2.0181404881600174e-14 1.5763521780822688e-15
6 4.9413569636665317e-14 8.14189368702686e-16 4.9413569716663436e-14 8.141893612168517e-16
7 2.728767527585056e-14 4.838615114406875e-16 2.7287674620421803e-14 4.838615085015849e-16
8 1.8559393437913536e-14 4.1322792988537253e-16 1.8559393442625393e-14 4.132280121580165e-16
9 3.3038993070118156e-14 8.338340300477182e-16 3.3038993089232906e-14 8.338340302625807e-16
10 3.6701855330582775e-14 6.938142885493726e-16 3.670185532698965e-14 6.938142554628185e-16
11 5.474041084493758e-14 3.801617928203689e-16 5.474041048902309e-14 3.801617987381442e-16
12 2.981682661471948e-14 4.0123425601358182e-16 2.981682667642029e-14 4.0123426397817534e-16
13 1.932699653554501e-14 3.2478847627094916e-16 1.932699592884622e-14 3.2478848210320457e-16
14 4.1367778303178804e-14 2.746561611086317e-16 4.13677782734226e-14 2.746561491337764e-16
15 4.419897482023662e-14 2.847240353965962e-16 4.41989745532712e-14 2.8472403782488717e-16
16 3.045855708588245e-14 2.172615374047795e-16 3.0458557089764903e-14 2.1726152532425174e-16
17 2.253975342270756e-14 3.2300293896838513e-16 2.2539752955577215e-14 3.2300294068037994e-16
18 2.844943017159361e-14 1.99555329900211e-16 2.844943021744165e-14 1.995553405036336e-16
19 2.66340251910246e-14 2.327878238559901e-16 2.6634025152762385e-14 2.3278782398464e-16
20 2.484939117695877e-14 2.1223065120359548e-16 2.4849391132775576e-14 2.1223065695186008e-16
21 3.9084498686560925e-14 1.8622418701029557e-16 3.908449944437877e-14 1.862241839027625e-16
22 2.4820923816390825e-14 2.3228847143596627e-16 2.4820923827767506e-14 2.3228848577274753e-16
23 3.0541911357724444e-14 1.2220129593436732e-16 3.054191113067813e-14 1.2220129923795722e-16
24 2.997094834367871e-14 1.732485754870136e-16 2.9970948338215546e-14 1.7324857205777995e-16
25 2.9622742439453025e-14 1.4689483935982508e-16 2.962274287150593e-14 1.4689483933520347e-16
26 4.629983349280683e-14 1.1724834224968771e-16 4.62998335289758e-14 1.1724832809150616e-16
27 2.1490912993777646e-14 8.108101585404758e-17 2.1490912761049385e-14 8.108101667649216e-17
28 3.176798483243732e-14 9.078792099114547e-17 3.1767984823210967e-14 9.07878973555896e-17
29 3.6445197081350977e-14 1.076109530084536e-16 3.6445197108938074e-14 1.0761095513519767e-16
30 2.474359832902099e-14 9.233448841914475e-17 2.4743598336495195e-14 9.233447980388878e-17
31 3.215760778836308e-14 1.1194239189866976e-16 3.215760812127254e-14 1.119423927696666e-16
32 2.910687843167831e-14 7.697312334568871e-17 2.9106878405925786e-14 7.697312566133792e-17
33 3.157163705951728e-14 8.028545422411857e-17 3.157163704258814e-14 8.028545565559565e-17
34 3.239712192876029e-14 7.287056487988155e-17 3.2397121928178626e-14 7.287056134941562e-17
35 3.174588680796997e-14 7.436380980917448e-17 3.174588733051897e-14 7.436381020186067e-17
36 2.759084083977131e-14 5.4543538114703256e-17 2.7590840854059485e-14 5.4543535889502756e-17
37 3.4162459758280197e-14 5.0131439999101414e-17 3.416245982834202e-14 5.013144102955828e-17
38 2.911938516302436e-14 5.942912520439145e-17 2.9119385175511236e-14 5.942912472551589e-17
39 2.5110848244303563e-14 4.384750568863508e-17 2.5110848667387753e-14 4.384750585090749e-17
40 3.014783296063045e-14 5.982029805367646e-17 3.014783298027536e-14 5.982030125673847e-17
41 2.8259719646040646e-14 5.026028018974208e-17 2.8259720105732107e-14 5.0260281868026754e-17
42 3.368384631920665e-14 4.8345456423035916e-17 3.3683846292514593e-14 4.8345463176291437e-17
43 2.675707839656552e-14 5.898048854335435e-17 2.6757078379462944e-14 5.898048981667111e-17
44 3.449705057593621e-14 3.994890101637636e-17 3.4497050582162314e-14 3.994890970401853e-17
45 2.627389588627448e-14 3.863774689361179e-17 2.6273895820741325e-14 3.8637746888479565e-17
46 2.7063069923445485e-14 4.488779706452683e-17 2.7063069918732685e-14 4.488780066819762e-17
47 2.719575909525766e-14 3.5778185703552636e-17 2.719575953959217e-14 3.577818532474345e-17
48 2.2868597864096133e-14 4.82710386270903e-17 2.2868597875046122e-14 4.827104117568929e-17
49 2.6168856712556707e-14 4.2788330201546134e-17 2.61688568473965e-14 4.278833088035843e-17
50 3.1726559935566796e-14 3.504642690175087e-17 3.172655990215438e-14 3.504642933897166e-17
51 2.6477858668824418e-14 3.548900218597238e-17 2.6477858656509355e-14 3.5489002989498064e-17
52 2.2201219940972726e-14 3.5078322551192637e-17 2.220121992114928e-14 3.5078322977814685e-17
53 2.079831455251069e-14 2.670883576624559e-17 2.0798314612128977e-14 2.67088359653453e-17
54 2.149996220462269e-14 3.459918010139937e-17 2.1499962203839715e-14 3.4599184222496624e-17
55 2.380619307443517e-14 3.0772569636768914e-17 2.38061928149484e-14 3.077257000064192e-17
56 2.3781886628957344e-14 2.4002274184030508e-17 2.378188660348115e-14 2.400227340488648e-17
57 2.1628541536979107e-14 3.4637428242465236e-17 2.1628541285643797e-14 3.463742835670955e-17
58 2.4708626050390072e-14 2.5979468150513107e-17 2.4708626076433684e-14 2.5979470000436168e-17
59 2.6613862001185764e-14 2.581343474728611e-17 2.6613861904074588e-14 2.5813435101588236e-17
60 2.0852766194309512e-14 2.3935707030320913e-17 2.0852766187173726e-14 2.3935704705909576e-17
61 2.5526902880787932e-14 2.6825364643638322e-17 2.5526903126740332e-14 2.6825363237044607e-17
62 2.571007569783788e-14 2.2237280174663263e-17 2.5710075684133332e-14 2.2237282152518356e-17
63 1.993376711884005e-14 2.3922546116948834e-17 1.993376715590397e-14 2.3922546988253903e-17
64 2.5278657025191373e-14 2.2922369191396128e-17 2.527865702281887e-14 2.2922370781468557e-17
65 2.596050930040998e-14 2.5569343850530045e-17 2.5960509318614556e-14 2.5569344650613363e-17
66 2.3004590233332545e-14 2.318819502165178e-17 2.3004590238849232e-14 2.3188196892002496e-17
67 2.1254797479053138e-14 2.0152210256152887e-17 2.1254797438146277e-14 2.015221093909066e-17
68 2.5028338649062558e-14 2.1007126115146202e-17 2.5028338674506374e-14 2.1007123746300478e-17
69 1.9376478295006865e-14 2.0350353533394423e-17 1.9376478266208447e-14 2.035035292256878e-17
70 2.1862721801398568e-14 1.64273274306736e-17 2.186272181423753e-14 1.6427327179442723e-17
71 2.0816671602600644e-14 1.7824597580849134e-17 2.0816671535175576e-14 1.7824597401438998e-17
72 2.4099985554745292e-14 1.694366684904474e-17 2.409998556213013e-14 1.694366957098267e-17
73 2.483001053329948e-14 1.659973552463732e-17 2.4830010571779203e-14 1.659973478946941e-17
74 1.9369236460981127e-14 1.586836178858517e-17 1.9369236449680676e-14 1.5868357871120697e-17
75 2.214285120181756e-14 1.505873204145008e-17 2.2142851098124207e-14 1.5058731508031945e-17
76 1.9415644710191483e-14 1.5389920787098985e-17 1.941564471106973e-14 1.5389919306460367e-17
77 1.8864013286103816e-14 1.469612963558759e-17 1.886401345315545e-14 1.4696130151399843e-17
78 2.4500315680188664e-14 1.2957686836418718e-17 2.450031564901637e-14 1.2957691182438892e-17
79 2.0319417841652016e-14 1.497997295723632e-17 2.0319417928008534e-14 1.4979972563529647e-17
80 1.953507321628283e-14 1.6188894804284823e-17 1.9535073209681164e-14 1.6188894575257255e-17
81 2.3249374876319482e-14 1.2918571125826416e-17 2.3249374884975605e-14 1.2918570871786158e-17
82 1.8139956697350024e-14 1.5867274416924583e-17 1.8139956672496905e-14 1.5867274369900055e-17
83 2.377601711233975e-14 1.5865863580946654e-17 2.377601724861832e-14 1.5865863632050434e-17
84 1.7995863227198743e-14 1.3047840362213769e-17 1.799586322149004e-14 1.304784006095069e-17
85 1.773886836793003e-14 1.5744326008806677e-17 1.7738868300241897e-14 1.5744325442230772e-17
86 1.623338223789914e-14 1.1189597245225057e-17 1.6233382244328e-14 1.1189594858638713e-17
87 1.6673972766593837e-14 1.1554426598539393e-17 1.667397256363424e-14 1.1554426601206576e-17
88 1.8969623670610395e-14 1.0973353715239637e-17 1.89696236824926e-14 1.0973353153562528e-17
89 1.811126845458406e-14 1.2311763767031474e-17 1.8111268234319378e-14 1.2311763237098786e-17
90 2.084617592472301e-14 1.0292964926551576e-17 2.0846175929942287e-14 1.02929630758481e-17
91 1.9227791587464707e-14 1.0449991016791034e-17 1.922779156716334e-14 1.0449991195900498e-17
92 1.8146066568448768e-14 8.871192211693847e-18 1.8146066573928597e-14 8.871195642388157e-18
93 2.0383731506666232e-14 9.769553790448809e-18 2.0383731335288e-14 9.769553749400299e-18
94 2.0976068667514412e-14 1.0703856328756037e-17 2.0976068669749513e-14 1.0703853651505178e-17
95 1.7495291091277874e-14 1.0993301533389377e-17 1.7495291197129982e-14 1.0993301956798503e-17
96 1.7391200157170858e-14 9.807619217191613e-18 1.7391200136909266e-14 9.807615095065298e-18
97 2.1442719126429116e-14 9.833667276451913e-18 2.1442718978899243e-14 9.833667342091988e-18
