0 3.2189826022470596e-18 1.369963599461842e-27 0.0 0.0 0.0 0.0
1 1.2525080455726236e-15 3.2468131162186214e-27 0.0 0.0 0.0 0.0
2 9.88334177953272e-14 9.942622138010928e-28 6.195433112396545e-14 4.757643265739555e-15 6.195427837303491e-14 4.757580115746271e-15
3 3.330794891478658e-14 3.763182137060104e-27 2.669579822939029e-14 1.2866585692321752e-15 2.669612216741416e-14 1.2866735342825174e-15
4 1.7830291023959422e-14 4.076349333974571e-27 1.5455077442328857e-14 6.967648650610197e-16 1.5453544243917937e-14 6.967874113419714e-16
5 2.0858447678140337e-14 6.842443966943284e-27 1.8835312682351253e-14 1.477429119621735e-15 1.8835140165886568e-14 1.4773608873387523e-15
6 5.0450147729861216e-14 4.301007497412188e-27 4.704715388609699e-14 7.760420061459445e-16 4.7046919404277537e-14 7.760336876036056e-16
7 2.7600301178837787e-14 6.490180691019345e-27 2.631289421335042e-14 4.682415677763315e-16 2.6312698373607204e-14 4.682077925419766e-16
8 1.880853173115333e-14 9.15970828442333e-27 1.8044779218908238e-14 4.0171548633341053e-16 1.8044961638993746e-14 4.0168508753670227e-16
9 3.32359607368321e-14 1.1652365841419311e-26 3.232049604554882e-14 8.176933487949761e-16 3.2320591039708786e-14 8.176640419617909e-16
10 3.741404511926108e-14 5.406298222036075e-27 3.603830323098427e-14 6.835702114769166e-16 3.603839369986658e-14 6.835499586511444e-16
11 5.5307365480043e-14 1.3207199810237537e-26 5.393109870036737e-14 3.7456467381194837e-16 5.393114233443194e-14 3.7454843009937096e-16
12 3.017374081328032e-14 1.8984186448872742e-26 2.943519552419307e-14 3.947439937289065e-16 2.943507017911133e-14 3.9473777622246046e-16
13 1.9553008273343734e-14 1.4353423562609927e-26 1.9111014045070716e-14 3.207875301975224e-16 1.9110989962831908e-14 3.208026356979444e-16
14 4.171467897385485e-14 2.1414660162222395e-26 4.0977510751840035e-14 2.7183931930744473e-16 4.097759301557509e-14 2.7183266026720838e-16
15 4.4440798597668606e-14 2.3190229446266877e-26 4.3824209399119495e-14 2.821643873631309e-16 4.3824191076570524e-14 2.821665636232284e-16
16 3.0650302827759835e-14 2.2225425199303808e-26 3.022692974204028e-14 2.160466749355689e-16 3.022679095753476e-14 2.1604943196279988e-16
17 2.2671861043941886e-14 2.1135235861646433e-26 2.2391217745184168e-14 3.205428275301933e-16 2.2391181722182073e-14 3.2054189540007296e-16
18 2.8557561694842314e-14 3.75739878736042e-26 2.828872267724641e-14 1.9914466208650496e-16 2.828855800537272e-14 1.9914902709743022e-16
19 2.675361586969591e-14 2.4969211189021105e-26 2.649967589569168e-14 2.3050935155299954e-16 2.6499540263608756e-14 2.305000036963136e-16
20 2.4992352393817074e-14 1.898586253826614e-26 2.4727406537750808e-14 2.112647429285988e-16 2.4727228354717326e-14 2.1125740601138938e-16
21 3.9271947995970835e-14 3.634341345293921e-26 3.892209290504764e-14 1.856498359058764e-16 3.8921859510267955e-14 1.8564190451763677e-16
22 2.4902448856206148e-14 3.055063304299223e-26 2.4720240986018963e-14 2.3099785280971576e-16 2.4720195870991745e-14 2.3099076517783074e-16
23 3.064396673255864e-14 3.7362530722822977e-26 3.0445673325736226e-14 1.2166937492479797e-16 3.044576489078402e-14 1.2166155687211245e-16
24 3.0066103309836366e-14 4.056959856841564e-26 2.986781040509673e-14 1.7364134589348132e-16 2.986790352862702e-14 1.7363767458189208e-16
25 2.969007395970541e-14 4.0442429698473915e-26 2.9537152297003904e-14 1.467119288369693e-16 2.9537159321875046e-14 1.4670264543599168e-16
26 4.644010217194368e-14 4.711875250484714e-26 4.618230906101376e-14 1.1661298044787476e-16 4.618233177906433e-14 1.1659966496103382e-16
27 2.1561055526738063e-14 3.290911538088573e-26 2.1433392239873597e-14 8.09284705791642e-17 2.143341473561161e-14 8.092359047206383e-17
