0 3.802581565583712e-07 5.980535640982931e-18 0.0 0.0 0.0 0.0
1 1.1110356421551911e-07 2.2296453218299536e-16 0.0 0.0 0.0 0.0
2 3.540069190172669e-08 1.2232244160692755e-15 2.2144502510474783e-08 2.759089277277259e-13 2.2078028253267586e-08 6.43925386758738e-15
3 2.3724442640024156e-08 1.6658080048998341e-15 1.802600178165282e-08 5.691727472492254e-13 1.799962339141099e-08 3.914018666957232e-15
4 2.184180109630677e-08 1.941684816670801e-15 1.9600542893887105e-08 3.148697510228695e-13 1.870769440236416e-08 2.290552782107088e-15
5 4.0945783043131786e-08 2.8650489804530815e-15 3.489447313617455e-08 3.6097284411917974e-13 3.48510478826597e-08 5.1275494253238846e-15
6 5.177654062437535e-08 4.461223706298504e-15 4.7803550041172364e-08 2.9718990545169106e-13 4.800915004537501e-08 5.952461362830814e-15
7 4.8724079222297724e-08 7.573975755618283e-15 4.479070406245762e-08 8.775144242906197e-13 4.454528707947292e-08 1.0105778837435295e-14
8 3.058820517750267e-08 7.168371475302648e-15 2.9152359011407675e-08 2.6450450830960784e-13 2.9168988073728412e-08 8.604876293589961e-15
9 1.8032856093522893e-08 1.7800222385044748e-14 1.7425252477683754e-08 4.2534929203155373e-13 1.729529563955752e-08 1.810209756283364e-14
10 4.975216575206071e-08 9.935523791261446e-15 4.7578384815319585e-08 4.4065794386703837e-13 4.7438044502603806e-08 1.9736011650575272e-14
11 3.560221628442078e-08 1.3293654868690328e-14 3.420567393237905e-08 5.02652403639059e-13 3.4073285478049743e-08 1.994786779965854e-14
12 4.669332144892521e-08 1.3649161051893591e-14 4.5460696334814245e-08 3.7828339025478035e-13 4.5215110351703214e-08 1.8079155124382682e-14
13 2.698410801137334e-08 1.3820100384635535e-14 2.611109794872608e-08 4.693157528537123e-13 2.6046252697705934e-08 1.909193229785951e-14
14 4.923177361760693e-08 9.614143382269811e-15 4.778203156870386e-08 4.371263127405381e-13 4.7728102416453e-08 1.2742728450598631e-14
15 2.8221717417208744e-08 1.1507792701501651e-14 2.7673049274127468e-08 4.788575113912818e-13 2.7563015231909182e-08 1.2289450786389186e-14
16 4.468679254702963e-08 1.8790121699127155e-14 4.353958239210872e-08 3.133199749036067e-13 4.340677912807471e-08 1.716226535379588e-14
17 3.520291404998658e-08 1.277799553806739e-14 3.4497506861626865e-08 3.682328315034271e-13 3.441882283850148e-08 1.828486255379797e-14
18 3.668269203991384e-08 2.0490521477287445e-14 3.5966880887272116e-08 2.899533867819138e-13 3.58916895294694e-08 2.3030868987799463e-14
19 2.6171473016912004e-08 2.600703621117572e-14 2.5544568655003133e-08 4.812407104445735e-13 2.548517939493119e-08 2.939389667312904e-14
20 3.53977330678718e-08 1.4118986107750259e-14 3.478013431567212e-08 3.1782723245475654e-13 3.463718073504361e-08 1.810356796261481e-14
21 6.26696394849008e-08 2.2558565752480187e-14 6.159768522027816e-08 3.554992650595296e-13 6.144150843307172e-08 2.389728648590527e-14
22 3.494515215255753e-08 2.71922355296337e-14 3.448591024444965e-08 4.622939708924219e-13 3.439191623472902e-08 2.6356026163389817e-14
23 2.4181351491769352e-08 1.9677551668353876e-14 2.3791946948575106e-08 3.9310174559555163e-13 2.3747816991198825e-08 2.0193604837079518e-14
24 3.734101386565103e-08 2.4143925401954127e-14 3.6761055138911076e-08 5.803442739814843e-13 3.665592898136647e-08 2.8367817660556698e-14
25 3.563039599459413e-08 2.2896209547272477e-14 3.5089580108209786e-08 3.3034062945174903e-13 3.5024673078790895e-08 2.585205375016851e-14
26 2.9715782617523705e-08 1.9888620140617293e-14 2.9342915319529904e-08 6.189947754872824e-13 2.925602832917667e-08 2.3367623709446547e-14
27 3.227868729336015e-08 1.8351182334151622e-14 3.1866718791289345e-08 4.2160795372536216e-13 3.1761241933130574e-08 1.850666176845984e-14
28 2.9045568196169812e-08 2.3931376246726254e-14 2.8740827760163895e-08 3.600387431168526e-13 2.8597271363974893e-08 2.7667099418361667e-14
29 3.1594256878208545e-08 2.3892300346942663e-14 3.123667308253032e-08 5.181962868185361e-13 3.114696586249187e-08 2.5495667912645695e-14
30 3.049716413212565e-08 1.9218955341472107e-14 3.0147634118654204e-08 4.3975556126418767e-13 3.005637084864244e-08 2.333408364030723e-14
31 2.4548902994608767e-08 2.349416840103855e-14 2.425802684849765e-08 4.512368783776039e-13 2.4203995863082142e-08 2.5862800603132015e-14
32 2.6574651497252365e-08 2.3493612500100008e-14 2.6279192036857542e-08 4.026692872909074e-13 2.6200222329936043e-08 2.452863755998482e-14
33 2.3177619511803242e-08 2.356429590915395e-14 2.2963728729575056e-08 4.567012224045052e-13 2.288144410620182e-08 2.662652590957082e-14
34 3.0243587661388247e-08 2.010556036368148e-14 2.988905641708372e-08 2.3482671986356236e-13 2.9794652347442967e-08 2.2784685739345177e-14
35 2.8226212100675966e-08 2.6812262471789732e-14 2.791305169061308e-08 2.959839467996633e-13 2.786141593862253e-08 2.934053018959482e-14
36 3.0989379500309604e-08 2.8237604683108557e-14 3.0666332519233623e-08 3.5558051748299e-13 3.0577423183386923e-08 3.5592689996735685e-14
37 2.383315037260935e-08 2.5351402484217636e-14 2.3624668552240185e-08 3.3875999630899395e-13 2.353886726697827e-08 2.7883787033345576e-14
38 1.813798286479333e-08 2.7159894436718535e-14 1.7969100542496746e-08 3.851006599065134e-13 1.792995190278541e-08 2.880826223060178e-14
39 2.2500112715526753e-08 2.003384051960422e-14 2.2316786586668547e-08 2.9859962900385794e-13 2.2211488472894083e-08 2.1812725309449016e-14
