# PT power spectra for matter and bias tracers P, P_CTR (for c_s^2 = 1 (Mpc/h)^2 ), Id2d2, Id2, IG2, Id2G2, IG2G2, IFG2, P_Tree at redshift z=1
# for k=1.05392e-05 to 105.5 h/Mpc,
# number of wavenumbers equal to 132
#    1:k (h/Mpc)              2:P_1loop (Mpc/h)^3      3:P_CTR (Mpc/h)^3        4:Id2d2 (Mpc/h)^3        5:Id2 (Mpc/h)^3          6:IG2 (Mpc/h)^3          7:Id2G2 (Mpc/h)^3        8:IG2G2 (Mpc/h)^3        9:IFG2 (Mpc/h)^3        10:P_Tree (Mpc/h)^3   
       2.102844439823e-03      -9.686399859607e-02      -1.270829585571e-02       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       2.873908958459e+03 
       2.647324302343e-03      -1.856644887098e-01      -2.450342426910e-02       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       3.496330435585e+03 
       3.332783837480e-03      -3.521627591289e-01      -4.683899947817e-02       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       4.216900022693e+03 
       4.195726265021e-03      -6.591736860050e-01      -8.856801093997e-02       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       5.031095847411e+03 
       5.282106415967e-03      -1.213462123718e+00      -1.652339963528e-01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       5.922227835058e+03 
       6.649777994862e-03      -2.187660858210e+00      -3.031694710913e-01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       6.856005754024e+03 
       8.371574500521e-03      -3.841494390594e+00      -5.448750083288e-01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       7.774681307396e+03 
       1.053918787543e-02      -6.523032321979e+00      -9.543105235368e-01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       8.591627032860e+03 
       1.326805143606e-02      -1.060226313017e+01      -1.617397411239e+00       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       9.187607657291e+03 
       1.670348711782e-02      -1.625231072555e+01      -2.627725880044e+00       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       9.418153671292e+03 
       2.102844423000e-02      -2.297620242351e+01      -4.042109408134e+00       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       9.141003571532e+03 
       2.647311508759e-02      -2.898845587813e+01      -5.809513988523e+00       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       8.289533115419e+03 
       3.331014445964e-02      -3.133715462789e+01      -7.758222585407e+00       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       6.992135447488e+03 
       4.136885460944e-02      -2.885074465952e+01      -9.740505047473e+00       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       5.691601248295e+03 
       4.816661498511e-02      -2.615059687904e+01      -1.146981958472e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       4.943839952709e+03 
       5.309592667177e-02      -2.533623505836e+01      -1.289708754668e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       4.574761159408e+03 
       5.716027213130e-02      -2.549946189097e+01      -1.419210503154e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       4.343676776722e+03 
       6.078887689376e-02      -2.598716080818e+01      -1.540498503256e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       4.168814394756e+03 
       6.417301183884e-02      -2.632577458598e+01      -1.653817473336e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       4.015890608493e+03 
       6.741388326782e-02      -2.612725384415e+01      -1.757704042238e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       3.867637227002e+03 
       7.057216188573e-02      -2.506917820036e+01      -1.850160955794e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       3.714856245060e+03 
       7.368769346297e-02      -2.290332206514e+01      -1.929302978784e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       3.553130271418e+03 
       7.678855618444e-02      -1.947184925201e+01      -1.993785819013e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       3.381312861141e+03 
       7.989569616866e-02      -1.472627317109e+01      -2.043139676190e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       3.200759314040e+03 
       8.302550294513e-02      -8.752815679559e+00      -2.078122189593e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       3.014748696843e+03 
       8.619133535352e-02      -1.763941084616e+00      -2.100696862483e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       2.827718545579e+03 
       8.940447334071e-02       5.904874355724e+00      -2.114046138706e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       2.644845554461e+03 
       9.267473708059e-02       1.381141028991e+01      -2.122479210188e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       2.471283276144e+03 
       9.601090385039e-02       2.146084065210e+01      -2.130908309935e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       2.311665420220e+03 
       9.942099686107e-02       2.833571732778e+01      -2.144591785808e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       2.169651053393e+03 
       1.029124901290e-01       3.398288659033e+01      -2.168300818211e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       2.047304094286e+03 
       1.064924565837e-01       3.803614212968e+01      -2.206067105105e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.945270389274e+03 
       1.101676767479e-01       4.032233590010e+01      -2.260142168500e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.862181155855e+03 
       1.139447193710e-01       4.088805584675e+01      -2.330659717053e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.795104999121e+03 
       1.178300016993e-01       4.004576778774e+01      -2.415156038161e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.739493358951e+03 
       1.218298347122e-01       3.842123326361e+01      -2.507982543333e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.689728393232e+03 
       1.259504571236e-01       3.687434943046e+01      -2.601069100118e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.639618178777e+03 
       1.301980609468e-01       3.642733926240e+01      -2.684469770611e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.583617174270e+03 
       1.345788107502e-01       3.802055659715e+01      -2.748736524187e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.517665542215e+03 
       1.390988582889e-01       4.232460920293e+01      -2.786652884991e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.440276456679e+03 
       1.437643538992e-01       4.939880012612e+01      -2.796593310942e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.353089778408e+03 
       1.485814558534e-01       5.870729816387e+01      -2.782437790844e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.260416714558e+03 
       1.535563387398e-01       6.899703841874e+01      -2.755026667498e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.168399692597e+03 
       1.586952018580e-01       7.867296908927e+01      -2.728710257304e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.083535517328e+03 
       1.640042785656e-01       8.607978058450e+01      -2.719035198217e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.010873399409e+03 
       1.694898474838e-01       9.007333905799e+01      -2.737303676359e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       9.528779834548e+02 
       1.751582464469e-01       9.029156439333e+01      -2.788062559027e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       9.087020510205e+02 
       1.810158900696e-01       8.748517635691e+01      -2.865573726803e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       8.745358741409e+02 
       1.870692917951e-01       8.331979326591e+01      -2.955542756521e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       8.444984282707e+02 
       1.933250912854e-01       8.036655423883e+01      -3.034702574575e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       8.119844394912e+02 
       1.997900880147e-01       8.088217204907e+01      -3.081978997858e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       7.721036493146e+02 
       2.064712819438e-01       8.574242693510e+01      -3.087914258020e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       7.244004389216e+02 
       2.133759221837e-01       9.397135287046e+01      -3.059622014519e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       6.720213374775e+02 
       2.205115646163e-01       1.028561286168e+02      -3.020011514348e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       6.211111890507e+02 
       2.278861395380e-01       1.095641179429e+02      -2.994358156628e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       5.765827192930e+02 
       2.355080305422e-01       1.118289405741e+02      -3.003770907193e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       5.415588319790e+02 
       2.433861660729e-01       1.097583182897e+02      -3.048996529388e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       5.146792868305e+02 
       2.515301253921e-01       1.052413894003e+02      -3.114787650767e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       4.922871773621e+02 
       2.599502611228e-01       1.020997996775e+02      -3.168026943854e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       4.688275586085e+02 
       2.686578411025e-01       1.027207296772e+02      -3.186983337215e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       4.415461670797e+02 
       2.776652130364e-01       1.076040205357e+02      -3.165580014225e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       4.106566030536e+02 
       2.869859964475e-01       1.135622858734e+02      -3.130222038512e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       3.800505612514e+02 
       2.966353077477e-01       1.167977179263e+02      -3.113472267969e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       3.538417922138e+02 
       3.066300260112e-01       1.158320868637e+02      -3.129593676461e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       3.328179125201e+02 
       3.169891093796e-01       1.120139824540e+02      -3.168451083898e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       3.153054173831e+02 
       3.277339751681e-01       1.095590690205e+02      -3.194626605024e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       2.974366577273e+02 
       3.388889610125e-01       1.101770600269e+02      -3.192631647833e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       2.779963076511e+02 
       3.504818902473e-01       1.132148025757e+02      -3.166526443576e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       2.578240251516e+02 
       3.625447728490e-01       1.148451115929e+02      -3.148425336053e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       2.395070362620e+02 
       3.751146847558e-01       1.130780716833e+02      -3.155790790124e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       2.242603108416e+02 
       3.882348848407e-01       1.103582359362e+02      -3.169445145574e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       2.102752283663e+02 
       4.019562528021e-01       1.088875821386e+02      -3.170785973336e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.962526087389e+02 
       4.163391668784e-01       1.095330460045e+02      -3.151475304331e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.818357186713e+02 
       4.314559942899e-01       1.094206770320e+02      -3.135129930951e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.683959000126e+02 
       4.473944509880e-01       1.072416382741e+02      -3.132957044305e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.565173088562e+02 
       4.642622201314e-01       1.050965894283e+02      -3.128208721002e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.451377133160e+02 
       4.821934354078e-01       1.038023223724e+02      -3.113583241628e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.339150167383e+02 
       5.013579996608e-01       1.027362427655e+02      -3.093531980523e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.230741551898e+02 
       5.219753429807e-01       1.002554041897e+02      -3.081657303782e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.130944646445e+02 
       5.443353695948e-01       9.782804298435e+01      -3.065769625628e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.034776896389e+02 
       5.688315040792e-01       9.591233915545e+01      -3.041411322623e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       9.399182904728e+01 
       5.960150320369e-01       9.289494719270e+01      -3.020790706867e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       8.503596576893e+01 
       6.266889140924e-01       9.011023425980e+01      -2.992307261537e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       7.619261203447e+01 
       6.620793148496e-01       8.667535865276e+01      -2.961177752058e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       6.755144305910e+01 
       7.041710860999e-01       8.285301404976e+01      -2.922923738238e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       5.894730449401e+01 
       7.564162908969e-01       7.823415571495e+01      -2.876224357539e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       5.026925354409e+01 
       8.253512520039e-01       7.261021445985e+01      -2.815193139184e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       4.132650185120e+01 
       9.244174391603e-01       6.533842102295e+01      -2.730331108505e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       3.195049311405e+01 
       1.081054574453e+00       5.562066483334e+01      -2.605069810467e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       2.229063259104e+01 
       1.330420137806e+00       4.371869290159e+01      -2.428475567541e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.372006020093e+01 
       1.672107132583e+00       3.209251695257e+01      -2.226519692432e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       7.963393427000e+00 
       2.105005058756e+00       2.146251737904e+01      -2.021605449282e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       4.562361660443e+00 
       2.650044162511e+00       1.084279911008e+01      -1.820426660705e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       2.592186549104e+00 
       3.336207938458e+00       1.923056739534e+00      -1.627056665673e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.461825013035e+00 
       4.200036952755e+00       5.313556811891e-03      -1.444376536641e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       8.187904304319e-01 
       5.287533250297e+00      -1.211799471162e-06      -1.274300140843e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       4.557888482005e-01 
       6.656609974506e+00      -8.928969551562e-09      -1.117907436726e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       2.522885086562e-01 
       8.380175453308e+00      -6.565016519744e-11      -9.756448136318e+00       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.389258560346e-01 
       1.055001583346e+01      -1.367711774947e-12      -8.474272630507e+00       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       7.613661465776e-02 
       1.328168302758e+01       1.094169419957e-12      -7.328209539828e+00       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       4.154214226654e-02 
       1.672064827481e+01       1.094169419957e-12      -6.311195872492e+00       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       2.257369477271e-02 
