# Matter power spectrum P(k) at redshift z=1
# for k=1.05392e-05 to 105.5 h/Mpc,
# number of wavenumbers equal to 132
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.650044162511e+00       2.569606592697e+00 
       3.336207938458e+00       1.449096465673e+00 
       4.200036952755e+00       8.116637456986e-01 
       5.287533250297e+00       4.518230477802e-01 
       6.656609974506e+00       2.500940696576e-01 
       8.380175453308e+00       1.377177711669e-01 
       1.055001583346e+01       7.547469422350e-02 
       1.328168302758e+01       4.118104538460e-02 
       1.672064827481e+01       2.237749871211e-02 
       2.105004901483e+01       1.211284382985e-02 
       2.650044162429e+01       6.532621693495e-03 
       3.336207938458e+01       3.510631789634e-03 
       4.200036952755e+01       1.879923086858e-03 
       5.287533250297e+01       1.002975143110e-03 
       6.656609974506e+01       5.329406865372e-04 
       8.380175453308e+01       2.818581911063e-04 
       1.055001583346e+02       1.481953125739e-04 
