# PT power spectra for matter and bias tracers P, P_CTR (for c_s^2 = 1 (Mpc/h)^2 ), Id2d2, Id2, IG2, Id2G2, IG2G2, IFG2, P_Tree at redshift z=0.25
# for k=1.05392e-05 to 105.5 h/Mpc,
# number of wavenumbers equal to 132
#    1:k (h/Mpc)              2:P_1loop (Mpc/h)^3      3:P_CTR (Mpc/h)^3        4:Id2d2 (Mpc/h)^3        5:Id2 (Mpc/h)^3          6:IG2 (Mpc/h)^3          7:Id2G2 (Mpc/h)^3        8:IG2G2 (Mpc/h)^3        9:IFG2 (Mpc/h)^3        10:P_Tree (Mpc/h)^3   
       1.326805143606e-03      -1.121842856174e-01      -7.005004167628e-03       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       3.979184608103e+03 
       1.670348711784e-03      -2.181230768188e-01      -1.366761990918e-02       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       4.898674492359e+03 
       2.102844439823e-03      -4.214629004717e-01      -2.652913655266e-02       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       5.999413616344e+03 
       2.647324302343e-03      -8.077449810478e-01      -5.114611834913e-02       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       7.297907764662e+03 
       3.332783837480e-03      -1.531916508132e+00      -9.775567060339e-02       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       8.800911510920e+03 
       4.195726265021e-03      -2.867052755613e+00      -1.848239769371e-01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.049890511128e+04 
       5.282106415967e-03      -5.277162137866e+00      -3.447650259933e-01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.235688222951e+04 
       6.649777994862e-03      -9.512323929037e+00      -6.324804527202e-01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.430318695480e+04 
       8.371574500521e-03      -1.670076378054e+01      -1.136567188153e+00       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.621738478952e+04 
       1.053918787543e-02      -2.835335545593e+01      -1.990292373578e+00       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.791853839979e+04 
       1.326805143606e-02      -4.607484546593e+01      -3.372629089639e+00       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.915818129674e+04 
       1.670348711782e-02      -7.061320431985e+01      -5.478444019253e+00       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.963554422539e+04 
       2.102844423000e-02      -9.980130577100e+01      -8.425673183912e+00       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.905418703701e+04 
       2.647311508759e-02      -1.258857972484e+02      -1.210804886253e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.727684491585e+04 
       3.331014445964e-02      -1.360759516045e+02      -1.616940165604e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.457275093630e+04 
       4.136885460944e-02      -1.253458824463e+02      -2.030542328027e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.186492600366e+04 
       4.816661498511e-02      -1.136932613888e+02      -2.391461878742e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.030792555146e+04 
       5.309592667177e-02      -1.101454877052e+02      -2.688939978713e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       9.538012458963e+03 
       5.716027213130e-02      -1.107807013772e+02      -2.958488643653e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       9.054836018556e+03 
       6.078887689376e-02      -1.127778249403e+02      -3.210636916137e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       8.688453384618e+03 
       6.417301183884e-02      -1.140964452827e+02      -3.445982072133e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       8.367723614768e+03 
       6.741388326782e-02      -1.130719464614e+02      -3.661583691493e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       8.056918176988e+03 
       7.057216188573e-02      -1.083238881562e+02      -3.853384379938e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       7.737040649302e+03 
       7.368769346297e-02      -9.879687496759e+01      -4.017575205757e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       7.399028638399e+03 
       7.678855618444e-02      -8.382877570945e+01      -4.151479155107e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       7.040600726697e+03 
       7.989569616866e-02      -6.322824105732e+01      -4.254221853745e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       6.664615709179e+03 
       8.302550294513e-02      -3.738529453655e+01      -4.327469542598e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       6.277894578512e+03 
       8.619133535352e-02      -7.229357610228e+00      -4.375358050220e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       5.889608049076e+03 
       8.940447334071e-02       2.578820548733e+01      -4.404502941400e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       5.510394408568e+03 
       9.267473708059e-02       5.976923260582e+01      -4.423784556057e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       5.150779713515e+03 
       9.601090385039e-02       9.260205708219e+01      -4.443265257695e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       4.820170785417e+03 
       9.942099686107e-02       1.220926164523e+02      -4.473648787131e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       4.525921281225e+03 
       1.029124901290e-01       1.463364676415e+02      -4.524568159627e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       4.272085853559e+03 
       1.064924565837e-01       1.638097953461e+02      -4.604095474911e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       4.059808252618e+03 
       1.101676767479e-01       1.738165711134e+02      -4.716637030151e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       3.886142544184e+03 
       1.139447193710e-01       1.765923399209e+02      -4.862288219223e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       3.744998632440e+03 
       1.178300016993e-01       1.734946221448e+02      -5.035881610807e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       3.627048993171e+03 
       1.218298347122e-01       1.671836362919e+02      -5.225886144711e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       3.520889245426e+03 
       1.259504571236e-01       1.612872244201e+02      -5.415958052807e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       3.414023352893e+03 
       1.301980609468e-01       1.600817002761e+02      -5.586119343403e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       3.295353316633e+03 
       1.345788107502e-01       1.674705990900e+02      -5.717524861724e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       3.156830277667e+03 
       1.390988582889e-01       1.861911167762e+02      -5.795977635643e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       2.995638740010e+03 
       1.437643538992e-01       2.164112201323e+02      -5.818557460361e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       2.815222004588e+03 
       1.485814558534e-01       2.558106747899e+02      -5.793390692390e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       2.624344875231e+03 
       1.535563387398e-01       2.991244671312e+02      -5.742333288789e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       2.435307025218e+03 
       1.586952018580e-01       3.397315684370e+02      -5.693958166412e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       2.260990838942e+03 
       1.640042785656e-01       3.708916816125e+02      -5.678651482520e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       2.111191924760e+03 
       1.694898474838e-01       3.879896635702e+02      -5.718326990169e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.990596935008e+03 
       1.751582464469e-01       3.896361961150e+02      -5.821527536353e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.897387617732e+03 
       1.810158900696e-01       3.790550887883e+02      -5.976337670385e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.823901214654e+03 
       1.870692917951e-01       3.631610521890e+02      -6.154260267401e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.758494547100e+03 
       1.933250912854e-01       3.522007788327e+02      -6.310764922403e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.688545367906e+03 
       1.997900880147e-01       3.550969714769e+02      -6.405799414026e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.604795390918e+03 
       2.064712819438e-01       3.752717297030e+02      -6.421508795576e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.506426638368e+03 
       2.133759221837e-01       4.087857641661e+02      -6.371663448551e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.399483123278e+03 
       2.205115646163e-01       4.448104492117e+02      -6.300116369881e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.295708003084e+03 
       2.278861395380e-01       4.721422008907e+02      -6.254813603773e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.204405259614e+03 
       2.355080305422e-01       4.819157873496e+02      -6.275397965360e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.131408604059e+03 
       2.433861660729e-01       4.748121919295e+02      -6.362240816428e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.073974259300e+03 
       2.515301253921e-01       4.582812010923e+02      -6.486507187495e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.025190421879e+03 
       2.599502611228e-01       4.469213604450e+02      -6.587491673783e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       9.748653507950e+02 
       2.686578411025e-01       4.496944754327e+02      -6.625983567005e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       9.180100682422e+02 
       2.776652130364e-01       4.683332606729e+02      -6.591539126237e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       8.550706176020e+02 
       2.869859964475e-01       4.910057836269e+02      -6.531142355361e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       7.929706643725e+02 
       2.966353077477e-01       5.036684617285e+02      -6.502560319640e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       7.390033456824e+02 
       3.066300260112e-01       5.008991225043e+02      -6.530944533706e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       6.945500259691e+02 
       3.169891093796e-01       4.875039960293e+02      -6.599079117274e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       6.567077956537e+02 
       3.277339751681e-01       4.786286309402e+02      -6.645963293714e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       6.187712386084e+02 
       3.388889610125e-01       4.804011597916e+02      -6.644966934466e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       5.786045114244e+02 
       3.504818902473e-01       4.906122506167e+02      -6.602524965688e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       5.375685820287e+02 
       3.625447728490e-01       4.962218072203e+02      -6.571114558295e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       4.998920319665e+02 
       3.751146847558e-01       4.902496711523e+02      -6.580093738809e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       4.676093452011e+02 
       3.882348848407e-01       4.805364001251e+02      -6.600088643623e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       4.378796588790e+02 
       4.019562528021e-01       4.744684163984e+02      -6.601222574807e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       4.085746620931e+02 
       4.163391668784e-01       4.752726873468e+02      -6.568845249817e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       3.789993988059e+02 
       4.314559942899e-01       4.738217941006e+02      -6.538847044305e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       3.512296877894e+02 
       4.473944509880e-01       4.657071261394e+02      -6.529230399561e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       3.261918214861e+02 
       4.642622201314e-01       4.572115653858e+02      -6.515990384478e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       3.023159916768e+02 
       4.821934354078e-01       4.509635118488e+02      -6.487861554653e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       2.790398507085e+02 
       5.013579996608e-01       4.453358865568e+02      -6.450158284786e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       2.566136017581e+02 
       5.219753429807e-01       4.354972794853e+02      -6.421833596136e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       2.356848944236e+02 
       5.443353695948e-01       4.252727190225e+02      -6.387400586244e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       2.155831226716e+02 
       5.688315040792e-01       4.160858535066e+02      -6.339968601776e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.959338431091e+02 
       5.960150320369e-01       4.037225685331e+02      -6.294178415894e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.771832361312e+02 
       6.266889140924e-01       3.912021436144e+02      -6.236431041161e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.587952682608e+02 
       6.620793148496e-01       3.764640775599e+02      -6.170941273953e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.407751495157e+02 
       7.041710860999e-01       3.597753645603e+02      -6.091524986794e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.228488132174e+02 
       7.564162908969e-01       3.397858777155e+02      -5.994021548459e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.047603878857e+02 
       8.253512520039e-01       3.153361636019e+02      -5.866906082571e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       8.612512424971e+01 
       9.244174391603e-01       2.837610171150e+02      -5.690073790135e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       6.658557763774e+01 
       1.081054574453e+00       2.415589329440e+02      -5.429036377620e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       4.645428472455e+01 
       1.330420137806e+00       1.898763673509e+02      -5.061031956154e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       2.859310755211e+01 
       1.672107132583e+00       1.393865832448e+02      -4.640165890607e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.659606545679e+01 
       2.105005058756e+00       9.322218104959e+01      -4.213128202053e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       9.508192899727e+00 
       2.650044162511e+00       4.710013757981e+01      -3.793871004891e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       5.402261788829e+00 
       3.336207938458e+00       8.355935270967e+00      -3.390882404236e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       3.046529859274e+00 
       4.200036952755e+00       2.316367140199e-02      -3.010168264469e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.706408894470e+00 
       5.287533250297e+00      -4.731034020465e-06      -2.655716458593e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       9.498907729504e-01 
       6.656609974506e+00      -3.485668166923e-08      -2.329778664473e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       5.257826949404e-01 
       8.380175453308e+00      -2.500177124602e-10      -2.033283744670e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       2.895271730148e-01 
       1.055001583346e+01      -1.367711774947e-12      -1.766054942738e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.586701897405e-01 
       1.328168302758e+01       1.094169419957e-12      -1.527186412741e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       8.657311839048e-02 
       1.672064827481e+01       1.094169419957e-12      -1.315204526681e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       4.704183824132e-02 
