# Matter power spectrum P(k) at redshift z=0.25
# for k=1.05392e-05 to 105.5 h/Mpc,
# number of wavenumbers equal to 132
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       5.219753429807e-01       2.337096749800e+02 
       5.443353695948e-01       2.136454059343e+02 
       5.688315040792e-01       1.942200709311e+02 
       5.960150320369e-01       1.756280605842e+02 
       6.266889140924e-01       1.573925787928e+02 
       6.620793148496e-01       1.395439274976e+02 
       7.041710860999e-01       1.217677979058e+02 
       7.564162908969e-01       1.038392697131e+02 
       8.253512520039e-01       8.536825698526e+01 
       9.244174391603e-01       6.600035036421e+01 
       1.081054574453e+00       4.604597636784e+01 
       1.330420137806e+00       2.834165022749e+01 
       1.672107132583e+00       1.645010391599e+01 
       2.105005058756e+00       9.424569381859e+00 
       2.650044162511e+00       5.354751753811e+00 
       3.336207938458e+00       3.019739235177e+00 
       4.200036952755e+00       1.691404369640e+00 
       5.287533250297e+00       9.415391220460e-01 
       6.656609974506e+00       5.211602964889e-01 
       8.380175453308e+00       2.869820010321e-01 
       1.055001583346e+01       1.572754314716e-01 
       1.328168302758e+01       8.581214006643e-02 
       1.672064827481e+01       4.662834343420e-02 
       2.105004901483e+01       2.523853265320e-02 
       2.650044162429e+01       1.361046922296e-02 
       3.336207938458e+01       7.313404824991e-03 
       4.200036952755e+01       3.915555579965e-03 
       5.287533250297e+01       2.088409252491e-03 
       6.656609974506e+01       1.109182462022e-03 
       8.380175453308e+01       5.861908818889e-04 
       1.055001583346e+02       3.078582771592e-04 
